%Stretch1, Stretch2, SigmaSigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, _DROP_TOL_, Iters, Op_Complex, Smoo_Complex, SolveTime, CostEst
1.00,32.90,1e0,1,1,1,32.9,16.95,0.0589971,1.941,0.075,-1,-1,-1,-1, 1.0000
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.075,-1,-1,-1,-1,-51.8400
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.01,25,1.1,1.15,20.45, 0.9645
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.005,32,1.1,1.14,27.24, 0.7570
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.05,-1,-1,-1,-1,-51.8400
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.025,24,1.12,1.16,16.05, 1.0000
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.1,-1,-1,-1,-1,-51.8400
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0,151,1.03,1.07,209.4, 0.1659
2.21,62.10,1e0,1,1,1,62.1,31.6336,0.0197481,2.71025,0.001,61,1.09,1.13,45.15, 0.3990
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.05,-1,-1,-1,-1,-55.9000
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.01,28,1.1,1.15,16.19, 0.9286
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0,123,1.03,1.07,112.9, 0.2196
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.025,26,1.11,1.15,17.52, 1.0000
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.001,46,1.09,1.13,27.15, 0.5705
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.005,29,1.1,1.14,15.17, 0.9007
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.1,-1,-1,-1,-1,-55.9000
1.17,52.98,1e0,1,1,1,52.98,27.0017,0.0341482,2.11673,0.075,-1,-1,-1,-1,-55.9000
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.01,20,1.04,1.07,10.39, 0.8500
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.075,-1,-1,-1,-1,-35.1900
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0,17,1.03,1.07,8.683, 1.0000
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.05,-1,-1,-1,-1,-35.1900
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.1,-1,-1,-1,-1,-35.1900
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.025,19,1.1,1.14,11.14, 0.8655
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.001,20,1.04,1.07,10.13, 0.8500
1.00,2.21,1e0,1,1,1,2.21,1.605,0.623053,1.37695,0.005,20,1.04,1.07,12.27, 0.8500
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.075,-1,-1,-1,-1,-103.5000
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.025,75,1.1,1.14,63.2, 0.6449
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.005,50,1.04,1.07,50.65, 1.0000
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.05,-1,-1,-1,-1,-103.5000
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.001,50,1.04,1.07,49.97, 1.0000
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.1,-1,-1,-1,-1,-103.5000
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0,53,1.03,1.07,50.45, 0.9434
1.17,2.21,1e0,1,1,1,2.21,1.6195,0.574242,1.48482,0.01,50,1.04,1.07,51.16, 1.0000
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.075,-1,-1,-1,-1,-86.2600
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.01,60,1.12,1.16,36.47, 0.6656
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.025,38,1.22,1.27,20.04, 1.0000
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.05,-1,-1,-1,-1,-86.2600
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.1,-1,-1,-1,-1,-86.2600
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.001,89,1.08,1.12,65.43, 0.4572
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0.005,60,1.1,1.14,36.34, 0.6718
6.72,38.57,1e0,1,1,1,38.57,20.282,0.0130941,3.39387,0,135,1.03,1.07,131.9, 0.3087
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0,119,1.03,1.07,92.49, 0.3410
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.075,-1,-1,-1,-1,-83.9900
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.001,90,1.07,1.11,62.24, 0.4423
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.05,-1,-1,-1,-1,-83.9900
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.1,-1,-1,-1,-1,-83.9900
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.025,37,1.22,1.27,22.16, 1.0000
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.01,54,1.12,1.17,33.71, 0.7168
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,0.005,55,1.1,1.14,39.99, 0.7136
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.075,-1,-1,-1,-1,-55.8900
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.001,31,1.04,1.07,15.23, 0.8710
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.01,31,1.04,1.08,14.45, 0.8668
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.005,31,1.04,1.07,15.66, 0.8710
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.05,-1,-1,-1,-1,-55.8900
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.1,-1,-1,-1,-1,-55.8900
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0,27,1.03,1.07,16.43, 1.0000
3.56,3.56,1e0,1,1,1,3.56,2.804,0.192367,2.43798,0.025,-1,-1,-1,-1,-55.8900
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.1,-1,-1,-1,-1,-66.3400
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.075,-1,-1,-1,-1,-66.3400
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0,94,1.03,1.07,70.79, 0.3409
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.05,-1,-1,-1,-1,-66.3400
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.025,31,1.11,1.15,16.95, 0.9953
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.005,31,1.09,1.14,17.01, 1.0000
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.01,31,1.1,1.14,16.12, 1.0000
1.17,23.95,1e0,1,1,1,23.95,12.4867,0.0738805,2.07024,0.001,55,1.07,1.11,37.66, 0.5717
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.1,-1,-1,-1,-1,-36.5500
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.075,-1,-1,-1,-1,-36.5500
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.025,17,1.11,1.15,16.28, 1.0000
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.05,-1,-1,-1,-1,-36.5500
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0,64,1.03,1.07,55.19, 0.2759
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.001,63,1.04,1.07,49.04, 0.2803
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.01,22,1.09,1.14,19.72, 0.7763
1.00,12.69,1e0,1,1,1,12.69,6.845,0.146092,1.85391,0.005,26,1.08,1.12,21.21, 0.6631
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.005,41,1.09,1.13,21.47, 0.7351
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.075,-1,-1,-1,-1,-64.2000
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.01,30,1.1,1.14,16.13, 1.0000
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.001,75,1.07,1.11,49.73, 0.4057
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.05,-1,-1,-1,-1,-64.2000
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.1,-1,-1,-1,-1,-64.2000
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0,116,1.03,1.07,103.4, 0.2674
3.04,28.07,1e0,1,1,1,28.07,14.6907,0.0340591,2.90636,0.025,30,1.12,1.16,19.72, 0.9907
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.005,76,1.2,1.25,55.52, 0.4673
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.075,-1,-1,-1,-1,-79.9000
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.025,34,1.3,1.35,17.95, 1.0000
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0,188,1.03,1.07,195.3, 0.2053
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.05,-1,-1,-1,-1,-79.9000
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.001,132,1.1,1.14,130.3, 0.2829
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.01,56,1.24,1.29,36.66, 0.6231
17.43,85.32,1e0,1,1,1,85.32,44.6848,0.00251434,3.73914,0.1,-1,-1,-1,-1,-79.9000
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0,57,1.03,1.07,51.99, 0.3844
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.075,-1,-1,-1,-1,-45.3600
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.001,56,1.04,1.07,35.63, 0.3913
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.05,-1,-1,-1,-1,-45.3600
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.025,21,1.12,1.16,15.62, 1.0000
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.1,-1,-1,-1,-1,-45.3600
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.005,39,1.07,1.11,32.96, 0.5512
2.21,9.24,1e0,1,1,1,9.24,5.22425,0.12169,2.48496,0.01,26,1.08,1.12,24.41, 0.8229
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.005,76,1.11,1.15,53.85, 0.5023
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.025,36,1.24,1.28,26.3, 1.0000
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.05,-1,-1,-1,-1,-82.0800
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0,169,1.03,1.07,172.5, 0.2346
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.1,-1,-1,-1,-1,-82.0800
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.075,-1,-1,-1,-1,-82.0800
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.001,83,1.09,1.13,61.43, 0.4643
7.88,72.79,1e0,1,1,1,72.79,37.4394,0.00610449,3.50145,0.01,60,1.16,1.2,37.94, 0.6218
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.075,-1,-1,-1,-1,-62.1400
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.001,127,1.23,1.28,107.3, 0.2146
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.005,61,1.3,1.34,41.18, 0.4353
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0,200,1.03,1.07,257.7, 0.1501
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.05,-1,-1,-1,-1,-62.1400
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.1,-1,-1,-1,-1,-62.1400
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.025,26,1.34,1.39,15.07, 1.0000
72.79,100.00,1e0,1,1,1,100,62.4521,0.000536712,3.90672,0.01,44,1.32,1.37,25.62, 0.5959
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.01,55,1.25,1.3,33.22, 0.7617
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.1,-1,-1,-1,-1,-96.3500
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.075,-1,-1,-1,-1,-96.3500
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.025,41,1.3,1.35,23.69, 1.0000
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.05,-1,-1,-1,-1,-96.3500
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0,158,1.03,1.07,174.5, 0.2946
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.001,131,1.1,1.14,137.6, 0.3437
20.43,62.10,1e0,1,1,1,62.1,33.6853,0.00295807,3.75291,0.005,74,1.21,1.26,48.82, 0.5761
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.01,31,1.04,1.08,18.34, 0.7370
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.075,-1,-1,-1,-1,-47.5200
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.001,33,1.04,1.07,18.16, 0.6957
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.05,-1,-1,-1,-1,-47.5200
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.1,-1,-1,-1,-1,-47.5200
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.005,33,1.04,1.07,18.69, 0.6957
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0,27,1.03,1.07,14.31, 0.8502
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,0.025,22,1.12,1.16,12.25, 1.0000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.01,30,1.08,1.12,17.69, 1.0000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.005,42,1.04,1.08,24.64, 0.7280
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.075,-1,-1,-1,-1,-63.6000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.001,44,1.04,1.07,24.66, 0.6983
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.05,-1,-1,-1,-1,-63.6000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.1,-1,-1,-1,-1,-63.6000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0.025,-1,-1,-1,-1,-63.6000
4.18,6.72,1e0,1,1,1,6.72,4.31462,0.100026,2.80969,0,46,1.03,1.07,26.21, 0.6679
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.075,-1,-1,-1,-1,-85.8000
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.001,76,1.09,1.13,58.64, 0.5300
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.05,-1,-1,-1,-1,-85.8000
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.01,43,1.11,1.15,22.74, 0.9281
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.1,-1,-1,-1,-1,-85.8000
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.005,43,1.1,1.14,25.72, 0.9324
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0,146,1.03,1.07,158.3, 0.2839
4.18,52.98,1e0,1,1,1,52.98,27.2266,0.0143053,3.168,0.025,39,1.16,1.2,20.74, 1.0000
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.075,-1,-1,-1,-1,-36.5500
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.001,51,1.04,1.07,44.02, 0.3462
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0,51,1.03,1.07,37.42, 0.3462
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.05,-1,-1,-1,-1,-36.5500
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.1,-1,-1,-1,-1,-36.5500
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.025,17,1.11,1.15,11.93, 1.0000
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.005,29,1.08,1.12,19.75, 0.5945
1.00,9.24,1e0,1,1,1,9.24,5.12,0.195313,1.80469,0.01,23,1.09,1.13,14.93, 0.7461
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.01,26,1.1,1.14,12.78, 0.9705
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.075,-1,-1,-1,-1,-54.0000
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.005,37,1.09,1.13,23.09, 0.6852
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0,96,1.03,1.07,77.84, 0.2717
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.05,-1,-1,-1,-1,-54.0000
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.025,25,1.12,1.16,12.19, 1.0000
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.1,-1,-1,-1,-1,-54.0000
2.59,20.43,1e0,1,1,1,20.43,10.8377,0.0519928,2.75113,0.001,75,1.06,1.1,49.4, 0.3429
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.005,67,1.1,1.15,45.22, 0.5381
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.075,-1,-1,-1,-1,-77.5200
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.025,34,1.24,1.28,17.74, 1.0000
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0,136,1.03,1.07,121.7, 0.2754
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.05,-1,-1,-1,-1,-77.5200
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.1,-1,-1,-1,-1,-77.5200
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.01,55,1.16,1.2,32.93, 0.6407
7.88,38.57,1e0,1,1,1,38.57,20.4123,0.0113836,3.45985,0.001,90,1.08,1.12,70.95, 0.4063
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.075,-1,-1,-1,-1,-68.4800
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.01,32,1.1,1.14,18.76, 1.0000
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.005,33,1.09,1.13,20.06, 0.9742
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.001,58,1.06,1.1,39.5, 0.5622
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.025,33,1.11,1.15,19.32, 0.9652
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0,80,1.03,1.07,54.63, 0.4135
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.05,-1,-1,-1,-1,-68.4800
1.17,17.43,1e0,1,1,1,17.43,9.22669,0.100017,2.03966,0.1,-1,-1,-1,-1,-68.4800
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.001,97,1.11,1.15,72.6, 0.3493
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.075,-1,-1,-1,-1,-72.8500
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.01,48,1.25,1.3,29.4, 0.6599
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.005,56,1.21,1.25,33.64, 0.5782
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.025,31,1.3,1.35,18.1, 1.0000
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.05,-1,-1,-1,-1,-72.8500
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0.1,-1,-1,-1,-1,-72.8500
28.07,28.07,1e0,1,1,1,28.07,20.0759,0.00473336,3.72954,0,124,1.03,1.07,98.93, 0.2838
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.05,-1,-1,-1,-1,-40.8500
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.001,64,1.07,1.11,51.42, 0.3025
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.075,-1,-1,-1,-1,-40.8500
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.025,19,1.11,1.15,10.51, 1.0000
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.01,25,1.1,1.14,13.13, 0.7636
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.005,32,1.09,1.13,17.04, 0.5993
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0.1,-1,-1,-1,-1,-40.8500
1.61,20.43,1e0,1,1,1,20.43,10.758,0.071515,2.35229,0,93,1.03,1.07,83.58, 0.2122
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.01,37,1.1,1.14,17.9, 1.0000
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0,67,1.03,1.07,42.83, 0.5709
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.075,-1,-1,-1,-1,-79.1800
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.001,64,1.04,1.07,37.19, 0.5977
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.005,44,1.07,1.11,24.67, 0.8529
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.05,-1,-1,-1,-1,-79.1800
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.1,-1,-1,-1,-1,-79.1800
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,0.025,-1,-1,-1,-1,-79.1800
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.001,35,1.04,1.07,17.3, 0.6825
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.075,-1,-1,-1,-1,-49.4500
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.005,35,1.04,1.07,17.63, 0.6825
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.05,-1,-1,-1,-1,-49.4500
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.1,-1,-1,-1,-1,-49.4500
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.01,35,1.04,1.07,18.08, 0.6825
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0,27,1.03,1.07,12.96, 0.8848
1.89,3.04,1e0,1,1,1,3.04,2.13243,0.342595,1.96841,0.025,23,1.11,1.15,10.4, 1.0000
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.1,-1,-1,-1,-1,-104.4000
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.025,45,1.27,1.32,27.53, 1.0000
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0,186,1.03,1.07,228.4, 0.2712
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.05,-1,-1,-1,-1,-104.4000
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.005,83,1.18,1.22,57.16, 0.5666
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.001,109,1.09,1.13,102.8, 0.4497
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.01,59,1.22,1.26,35.48, 0.7830
12.69,85.32,1e0,1,1,1,85.32,44.1538,0.00338489,3.66486,0.075,-1,-1,-1,-1,-104.4000
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.1,-1,-1,-1,-1,-43.2000
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.075,-1,-1,-1,-1,-43.2000
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.05,-1,-1,-1,-1,-43.2000
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0,94,1.03,1.07,71, 0.2220
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.005,35,1.09,1.13,20.05, 0.5795
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.025,20,1.11,1.16,9.936, 1.0000
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.01,25,1.1,1.14,13.15, 0.8075
1.89,20.43,1e0,1,1,1,20.43,10.7794,0.0645862,2.49385,0.001,70,1.06,1.1,54.7, 0.2939
1.17,5.74,1e0,1,1,1,5.74,3.38207,0.273489,1.8367,0.075,-1,-1,-1,-1,-93.1500
1.17,5.74,1e0,1,1,1,5.74,3.38207,0.273489,1.8367,0.005,46,1.05,1.09,38.54, 0.9689
1.17,5.74,1e0,1,1,1,5.74,3.38207,0.273489,1.8367,0.01,50,1.08,1.12,45.15, 0.8788
1.17,5.74,1e0,1,1,1,5.74,3.38207,0.273489,1.8367,0.05,-1,-1,-1,-1,-93.1500
1.17,5.74,1e0,1,1,1,5.74,3.38207,0.273489,1.8367,0.1,-1,-1,-1,-1,-93.1500
